id,company_name,contact_name,email,phone,industry,country,company_size,status,created_at,updated_at
80c82516-f99e-46a4-95e8-d118993b3bef,Company 688,Contact 688,company688@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fd778c4b-23ce-4802-b316-dd4dc7626807,Company 689,Contact 689,company689@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3490b8e3-89fa-4d4d-8182-32bbc6310814,Company 690,Contact 690,company690@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f9aa4faa-203d-4cbc-bbc4-56dcdfbdd635,Company 691,Contact 691,company691@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f4f46f3f-9fa8-4062-a160-1ba670186fb4,Company 692,Contact 692,company692@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fdc76fd0-ea1a-4b30-95dc-bd450bcb2dba,Company 693,Contact 693,company693@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ec94ef74-43f0-42e4-a84b-1e7067bdfe8d,Company 694,Contact 694,company694@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6d2995c6-ae9e-4ce5-be78-2a98c5a10f69,Company 695,Contact 695,company695@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5685db2b-2d7b-4479-aa92-8236a1090c74,Company 696,Contact 696,company696@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
736c9614-3d57-42e3-8b87-b89955083218,Company 697,Contact 697,company697@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
15831ccb-e221-4902-9074-8775ec0a2cf7,Company 698,Contact 698,company698@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0baaf730-0585-439f-8b27-ab0eb1e97299,Company 699,Contact 699,company699@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
7a3990b5-b761-4f10-ba8c-c774c1984db1,Company 700,Contact 700,company700@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bf18fe89-c390-4251-ac93-8d19269b5ddc,Company 701,Contact 701,company701@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3a332cfe-5e38-4101-9020-dd74f73f7e6f,Company 702,Contact 702,company702@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b2713b4e-b3b6-4725-a9cd-0d670b7d4f83,Company 703,Contact 703,company703@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6e4ce453-bfbd-4c26-9db1-6a329fa17f35,Company 704,Contact 704,company704@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
059a341b-8ca8-43cf-a6d6-8755c3f4fede,Company 705,Contact 705,company705@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
891ab1e4-fdc0-4db5-92d9-afe9206fe255,Company 706,Contact 706,company706@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
7da7d53b-04aa-4bf0-a4ef-d67ae1d0c3c1,Company 707,Contact 707,company707@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1b1dcc28-3210-4838-ae52-8912a3a4d09e,Company 708,Contact 708,company708@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
570e9f49-c964-4019-adba-48775f43d7c8,Company 709,Contact 709,company709@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
04515406-f8d0-4bad-b7d9-9c9623ff25eb,Company 710,Contact 710,company710@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0da5f534-58d7-4e84-87e2-dce415464486,Company 711,Contact 711,company711@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0b52060a-dcf4-4dfb-923b-4fead014787c,Company 712,Contact 712,company712@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5292d4b2-7427-47a9-a3bd-c03e42085c02,Company 713,Contact 713,company713@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
01ac7879-7613-4d44-8998-331c212cc476,Company 714,Contact 714,company714@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
be68d436-e218-4653-9743-d26e6727fe8e,Company 715,Contact 715,company715@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
39458e62-af39-4997-8fc8-ffa1ddf0a73d,Company 716,Contact 716,company716@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1c843c1b-f55f-4a69-8693-1142fab88005,Company 717,Contact 717,company717@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
37a56fee-7313-4617-b0e8-fbadfa348328,Company 718,Contact 718,company718@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ed6f0204-f4d7-4fc1-b1aa-b1fe89968885,Company 719,Contact 719,company719@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0edcb3cf-a11b-4480-b268-bd446f3653cf,Company 720,Contact 720,company720@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
4e803b6c-f5eb-42f2-83e2-03629baaa875,Company 721,Contact 721,company721@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e8e734ec-a514-43d1-91fe-ab7d516c74fc,Company 722,Contact 722,company722@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
42c19bce-72b5-48f6-81cb-0a03065676af,Company 723,Contact 723,company723@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
20ef4e48-9d06-4675-a326-154dd738746a,Company 724,Contact 724,company724@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c5950d70-f0dd-4098-9aa5-1a7390661391,Company 725,Contact 725,company725@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3a576d18-25e0-4c9f-8f24-13ab160d6ce2,Company 726,Contact 726,company726@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
81914a72-86db-4540-ab6a-bb8d4c25f883,Company 727,Contact 727,company727@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fe50dd84-c3d5-4745-9f71-6203013e9252,Company 728,Contact 728,company728@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e80bf484-3264-452a-8c72-7806e991952d,Company 729,Contact 729,company729@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
dd2a36cb-33bb-46ea-a104-8d2599abd46b,Company 730,Contact 730,company730@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f5930de0-1a0f-4cdf-b068-8d33962a7e55,Company 731,Contact 731,company731@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5db817ee-dd4e-4483-95ea-626d9b28b7c4,Company 732,Contact 732,company732@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
203d1f11-814f-4e47-9e84-31bcf43a4e34,Company 733,Contact 733,company733@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c086c434-79b0-4d97-a6cf-e3b493637fe9,Company 734,Contact 734,company734@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c76a5e6c-2186-4810-a761-51554bd5e333,Company 735,Contact 735,company735@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
d9fba53c-df99-4562-808e-03f905fd4143,Company 736,Contact 736,company736@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
91125eca-963f-4f73-a561-ba117f370f6e,Company 737,Contact 737,company737@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c7beda07-afc5-4c73-b779-144988b3c2b3,Company 738,Contact 738,company738@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
39a9e768-9cd4-4b9a-a51a-85dc1a992c3d,Company 739,Contact 739,company739@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
026af19b-9fbf-4116-8cfd-0bac4f46808b,Company 740,Contact 740,company740@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2e094a7d-4e80-4e5f-9984-55bf193d66bb,Company 741,Contact 741,company741@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
dd55b183-7154-4b8c-95ea-05341a340628,Company 742,Contact 742,company742@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f7576b99-f635-4533-8a2f-d1b733b14082,Company 743,Contact 743,company743@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c466dd95-2858-4f2e-b1de-02472faa9313,Company 744,Contact 744,company744@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a7ab9e16-5f85-4547-8ad1-efe7ef8b5129,Company 745,Contact 745,company745@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ef61f561-b7b7-440e-9550-08ca7e19746f,Company 746,Contact 746,company746@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
36c92bba-b915-4e3e-9cd8-d0408d85d182,Company 747,Contact 747,company747@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c6cac6a8-2e77-4eb5-ab25-392d917ceeef,Company 748,Contact 748,company748@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b04a2fc0-3e96-40d0-846f-7a00bbbcd7c8,Company 749,Contact 749,company749@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bf7b31aa-d6aa-4283-b266-bbb40e1fc9d9,Company 750,Contact 750,company750@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
72aa1dbc-43ef-4c85-a832-a6f096fc280a,Company 751,Contact 751,company751@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5d76ff55-ae28-4b25-95d3-e5830ac60421,Company 752,Contact 752,company752@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5288adf8-cd47-4b10-8662-9dabbd4073f2,Company 753,Contact 753,company753@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
02d77927-e952-46b8-912c-fde641d4b44f,Company 754,Contact 754,company754@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
abcbf6aa-6b72-478a-a9bf-21f3e250738f,Company 755,Contact 755,company755@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5619a16e-f3c1-46ba-8493-f3863c28785b,Company 756,Contact 756,company756@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
71711929-501b-4595-90e0-57ab39013846,Company 757,Contact 757,company757@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1d2d5afa-1a41-4761-8f2e-ef55c0fd8f9d,Company 758,Contact 758,company758@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f5fced81-f59e-4f78-a7c1-6ace535feb36,Company 759,Contact 759,company759@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
669ddfa1-44c5-40fe-badb-a971d7eede38,Company 760,Contact 760,company760@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bd931e46-5012-4689-ada4-f1f5f77cc5da,Company 761,Contact 761,company761@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
410a3513-3e2d-4367-85ff-eb4152b89f03,Company 762,Contact 762,company762@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f0504450-6b84-4f58-9416-50b41bfad90f,Company 763,Contact 763,company763@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ebb6db60-5ddc-4783-9721-09ad1a0638de,Company 764,Contact 764,company764@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ac8b6b90-54aa-4509-bfaf-8844b7bc93ab,Company 765,Contact 765,company765@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
4e55a060-393b-40f2-87ab-4f454ac6ab9f,Company 766,Contact 766,company766@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2d6e08d2-739f-4679-b6a1-32824192a970,Company 767,Contact 767,company767@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a3b3c657-dcf7-4508-a887-dbd661fce6df,Company 768,Contact 768,company768@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ce2aa783-a7c9-464b-a527-805bc671a9e7,Company 769,Contact 769,company769@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c69e061c-1279-40db-9343-222f177e434e,Company 770,Contact 770,company770@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bbe5c8ad-ce26-4516-be5f-fe5e37ca6fcd,Company 771,Contact 771,company771@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a3825201-d262-4e0a-ad3c-9f801e0da2b4,Company 772,Contact 772,company772@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5f3e6171-9e7c-4658-942f-4d35b417f3ea,Company 773,Contact 773,company773@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ae1c9b2e-5c79-490c-acdb-9707bbe2effc,Company 774,Contact 774,company774@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a441b705-04a0-4614-85cf-0742ada8455e,Company 775,Contact 775,company775@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5ee08c80-44cf-4330-976e-427e27a80eb1,Company 776,Contact 776,company776@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
edf7b378-0e26-478a-b6d1-1040208c8897,Company 777,Contact 777,company777@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
88bcff96-8a24-42d3-b83a-d39292318b57,Company 778,Contact 778,company778@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
47135929-a255-486c-8b7e-4b00daa8b9de,Company 779,Contact 779,company779@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6e27dba9-1b33-42d5-964d-2eb4a7b16f3d,Company 780,Contact 780,company780@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
47122ed3-d637-41fe-a732-b0d56aa76996,Company 781,Contact 781,company781@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c480cf75-f14d-4a63-8b72-49455c285615,Company 782,Contact 782,company782@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
913cb54d-46dc-4781-b7db-eaae56e6e638,Company 783,Contact 783,company783@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a0a88eaf-18c0-4885-8389-681101acacb4,Company 784,Contact 784,company784@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bf9adba4-8739-4fdf-b054-817c9421cda1,Company 785,Contact 785,company785@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
8d01db4b-f7ca-4576-a0bc-796e73e5af8b,Company 786,Contact 786,company786@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2e97b04a-5a5a-442d-9a59-285fe231ef11,Company 787,Contact 787,company787@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
03454a38-16a7-4eba-a8ee-9699d16afad5,Company 788,Contact 788,company788@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
797cf501-768d-4101-b5ac-a1f57a5ce875,Company 789,Contact 789,company789@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
8da3e476-f3cd-4c77-a934-009aafac052e,Company 790,Contact 790,company790@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
186caca8-69e1-462b-9b78-2f015182105d,Company 791,Contact 791,company791@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0169e077-74a9-4dd4-8249-d0347824d425,Company 792,Contact 792,company792@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f3f02d61-3e66-41b7-aa3b-d668baf6c918,Company 793,Contact 793,company793@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
19f76d64-e8e5-4496-898e-53ce55d08a74,Company 794,Contact 794,company794@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
facf5c56-3c8f-4ea0-8e69-8a022f41c5b2,Company 795,Contact 795,company795@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6311ef21-724c-4060-854a-c8d33dd5aa05,Company 796,Contact 796,company796@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5a13cd97-b354-42ba-a786-a6eae055819f,Company 797,Contact 797,company797@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
88f84eae-299a-4d7e-8de2-94411a53e3c4,Company 798,Contact 798,company798@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
eb4a0bb3-3cf9-4723-887f-dedb93643bd5,Company 799,Contact 799,company799@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0e1a2b71-c31d-45b4-95ed-f43d70d160ab,Company 800,Contact 800,company800@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fe756686-6da6-47fa-9f6f-63113e972502,Company 801,Contact 801,company801@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c7774a18-442b-4c9d-88b5-3794a50133dd,Company 802,Contact 802,company802@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
df8247db-f7ff-43e5-b75c-47555c252f32,Company 803,Contact 803,company803@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
d5389aaa-c173-4ec2-ac8c-6d5942ea5943,Company 804,Contact 804,company804@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5d912360-7d2b-4424-b7ee-2be46a22b5dc,Company 805,Contact 805,company805@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
55a958b0-abf5-4199-9ace-9b54eea42842,Company 806,Contact 806,company806@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e2eee689-af9d-4f83-98ad-b34d4c552945,Company 807,Contact 807,company807@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
d0e4bbb8-4cdd-4b92-b933-721d882372b4,Company 808,Contact 808,company808@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6e775aa9-e4b4-4e19-b896-b1b3c1aebf16,Company 809,Contact 809,company809@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
476045e4-c562-498a-abde-cf991354dc0b,Company 810,Contact 810,company810@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
456e258f-6596-4981-a8cb-54095971a932,Company 811,Contact 811,company811@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a1152c6c-823a-4f16-b074-a0e7403f1822,Company 812,Contact 812,company812@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5e38636a-fc0d-41bf-9622-adb7c26445b5,Company 813,Contact 813,company813@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
dbb2d155-1058-4bba-81be-e5b8f158e595,Company 814,Contact 814,company814@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
7f996c9f-bd5d-4da5-b5a4-eaec12a560c9,Company 815,Contact 815,company815@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
20b8aefb-b61d-4cbb-a4e6-03a2ff552387,Company 816,Contact 816,company816@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5a3fb4ee-9b46-495c-9456-f7e621992782,Company 817,Contact 817,company817@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
59b1d126-6267-410b-9eb8-f8ad1f19a4bb,Company 818,Contact 818,company818@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a2f5312f-0110-4db6-94db-24727d93b30d,Company 819,Contact 819,company819@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
184eb8fc-0ad7-4a8b-b7f9-9b01fd922e90,Company 820,Contact 820,company820@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f333fdff-7828-45a3-8702-1c292a4a0d46,Company 821,Contact 821,company821@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
382bca74-6792-439c-9b42-661d09d70ac5,Company 822,Contact 822,company822@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1235f32c-3bec-4d61-8e04-8140d7917c8e,Company 823,Contact 823,company823@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
108de08d-6199-4a64-ae76-a5e812f17159,Company 824,Contact 824,company824@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
7713f512-cc99-4875-bacb-e7abe8ba704e,Company 825,Contact 825,company825@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b565be02-36e7-4ef6-921f-b8b47be1531d,Company 826,Contact 826,company826@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5fc74878-ae8a-4d9a-9223-afbad482b32a,Company 827,Contact 827,company827@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
ae0a4f76-477a-4d40-82c7-fa259618183f,Company 828,Contact 828,company828@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
33e17058-3326-4a5f-aab5-412f40489356,Company 829,Contact 829,company829@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
499a8124-893d-4e4a-b378-7e2966104497,Company 830,Contact 830,company830@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3ce1a2a0-d728-431e-8b3e-98c5ac3e6a52,Company 831,Contact 831,company831@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
9ec25ce7-01c4-47f8-b5e3-88b9b72212f6,Company 832,Contact 832,company832@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
49d5d304-6f2c-4088-b73f-aad1401edab5,Company 833,Contact 833,company833@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
8cc0a232-4cb2-4ec9-be05-36f39ce33676,Company 834,Contact 834,company834@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1c11ac03-719e-4fcd-a975-f4968290dbff,Company 835,Contact 835,company835@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c62ec12a-5f5e-4eec-84d8-5ce7d42ae909,Company 836,Contact 836,company836@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
14d88711-42b5-4d8d-b524-6ec78826d4c2,Company 837,Contact 837,company837@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
d65a0213-2722-4fbe-9dc9-293677a29187,Company 838,Contact 838,company838@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
352928a9-8d89-4b8d-b9bf-19e689433702,Company 839,Contact 839,company839@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
880d3176-92d4-4900-a961-95656cc3b75e,Company 840,Contact 840,company840@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
